Incident_DRUG_TYPE_0,Incident_DRUG_TYPE_1,Incident_DRUG_TYPE_10,Incident_DRUG_TYPE_11,Incident_DRUG_TYPE_12,Incident_DRUG_TYPE_13,Incident_DRUG_TYPE_14,Incident_DRUG_TYPE_15,Incident_DRUG_TYPE_16,Incident_DRUG_TYPE_17,Incident_DRUG_TYPE_18,Incident_DRUG_TYPE_2,Incident_DRUG_TYPE_3,Incident_DRUG_TYPE_4,Incident_DRUG_TYPE_5,Incident_DRUG_TYPE_6,Incident_DRUG_TYPE_7,Incident_DRUG_TYPE_8,Incident_DRUG_TYPE_9,Incident_PRIMARY_DIAGNOSIS,Incident_SYMPTOM_TYPE_0,Incident_SYMPTOM_TYPE_1,Incident_SYMPTOM_TYPE_10,Incident_SYMPTOM_TYPE_11,Incident_SYMPTOM_TYPE_12,Incident_SYMPTOM_TYPE_13,Incident_SYMPTOM_TYPE_14,Incident_SYMPTOM_TYPE_15,Incident_SYMPTOM_TYPE_16,Incident_SYMPTOM_TYPE_17,Incident_SYMPTOM_TYPE_18,Incident_SYMPTOM_TYPE_19,Incident_SYMPTOM_TYPE_2,Incident_SYMPTOM_TYPE_20,Incident_SYMPTOM_TYPE_21,Incident_SYMPTOM_TYPE_22,Incident_SYMPTOM_TYPE_23,Incident_SYMPTOM_TYPE_24,Incident_SYMPTOM_TYPE_25,Incident_SYMPTOM_TYPE_26,Incident_SYMPTOM_TYPE_27,Incident_SYMPTOM_TYPE_28,Incident_SYMPTOM_TYPE_29,Incident_SYMPTOM_TYPE_3,Incident_SYMPTOM_TYPE_4,Incident_SYMPTOM_TYPE_5,Incident_SYMPTOM_TYPE_6,Incident_SYMPTOM_TYPE_7,Incident_SYMPTOM_TYPE_8,Incident_SYMPTOM_TYPE_9,Incident_TARGET DRUG,Incident_TEST_TYPE_0,Incident_TEST_TYPE_1,Incident_TEST_TYPE_2,Incident_TEST_TYPE_3,Incident_TEST_TYPE_4,Incident_TEST_TYPE_5
5,0,0,3,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,0,0,0,0
14,46,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0
6,18,0,0,0,0,0,0,0,0,0,10,0,0,0,31,8,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0
29,20,0,9,0,0,0,0,0,0,0,13,1,0,0,26,7,11,3,36,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,15,19,0,0,0,0
4,2,0,0,0,0,0,0,0,0,0,4,0,0,23,0,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,5,19,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14,0,1,0,0,0,0,0,1,0,2,3,0,5,2,15,0,3,6,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,2,18,1,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15,20,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,27,0,1,0,0,0,0,0,0,0,7,2,0,0,35,5,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1,24,0,0,0,0,0,0,0,0,0,8,0,0,0,41,2,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5,0,6,0,0,0,0,0,0,0,6,7,0,0,46,5,5,4,8,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,2,0,2,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,29,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,0,3,0,0,0,0,0,0,0,6,0,0,0,0,4,10,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,4,1,0,0,0
0,0,0,22,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,13,1,14,0,0
19,20,0,2,0,0,0,0,0,0,0,5,0,0,2,5,7,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,0,0,0
0,14,0,1,0,0,0,0,0,0,0,2,0,0,0,6,0,22,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
9,0,0,2,0,0,0,0,0,0,0,10,0,0,2,7,9,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,0,0,0,0
22,40,0,0,0,0,0,0,0,0,0,11,4,0,2,24,9,0,0,26,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,11,1,5,0,0
13,8,0,8,0,0,0,0,0,0,0,7,1,0,1,1,6,1,2,5,9,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,0,0,8,17,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,24,4,0,37,15,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0
6,32,0,1,0,0,0,0,0,0,0,7,18,0,0,5,4,4,4,2,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,1,0,2,5,2,0,0,0
2,0,0,1,0,0,0,0,0,0,0,3,2,0,2,3,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,8,0,0,0,0
1,32,0,5,0,0,0,0,0,0,0,1,0,0,0,18,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,5,11,0,18,0,3,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79,32,0,30,0,0,29,0,0,0,0,23,20,0,5,76,35,0,49,21,8,0,0,0,0,0,0,4,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,6,46,8,0,0,0
9,36,0,0,0,0,0,0,0,0,0,10,0,1,0,29,1,13,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,18,0,0,0,0,0,0,0,0,0,5,1,0,0,24,5,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,1,0,0,1,0,0,0,0
2,0,0,3,0,0,0,0,0,0,0,6,0,1,1,0,6,6,0,7,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0
13,4,0,0,0,0,0,0,0,0,0,5,0,0,6,17,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0
15,6,0,2,0,0,0,0,0,0,0,26,1,0,0,10,10,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,14,0,0,0,0,0,0,0,0,0,4,0,0,0,21,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,0,0,11,0,0,1,2,21,0,0,13,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,0,8,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,3,26,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0
3,15,0,1,0,0,0,0,0,0,0,8,0,0,13,1,19,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,1,25,0
11,30,0,1,0,0,0,0,0,0,0,1,1,2,0,7,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0
1,27,0,8,0,0,0,0,0,0,0,5,0,0,6,5,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,14,0,0,0,0,0,0,0,0,0,9,0,0,0,20,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,109,0,0,0,0,0,0,0,0,0,23,0,0,1,108,20,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0
5,17,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,3,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,21,0,13,17,4,0,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,0,1,0,0,25,0,0,0,0
6,0,0,2,0,0,0,0,0,0,0,3,40,0,0,0,6,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
74,44,0,6,0,0,0,1,0,0,0,9,27,3,10,63,4,14,1,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,1,0,0,0,12,2,1,0,0,0
2,6,0,0,0,0,0,0,0,0,0,13,0,0,0,45,17,0,0,20,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
19,3,0,1,0,0,0,0,0,0,0,7,2,0,0,7,8,3,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,48,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,1,0,0
36,2,0,0,0,0,0,0,0,0,0,4,0,0,1,34,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0
14,39,0,0,0,0,0,0,0,0,0,19,0,0,1,18,12,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,3,0,2,0,0,0,0,0,0,0,31,0,0,0,15,12,0,7,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,14,0,0,0,0,0,0,0,0,0,7,0,0,0,2,4,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,32,0,0,1,4,5,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0
5,14,0,1,0,0,0,0,0,0,0,4,0,0,16,4,0,7,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,3,0,0,0,0,1,1,0,0,0,0
0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,23,4,0,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,18,1,0,0,0
12,25,0,0,0,0,0,0,0,0,0,3,3,0,3,30,6,5,0,7,4,0,3,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,3,0,1,0,0
6,1,0,0,0,0,0,0,0,0,0,8,0,0,8,0,12,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,0,0,0,0,0,0,0,3,3,0,0,11,22,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,0,0,0
10,0,0,0,0,0,0,0,0,0,0,4,0,4,0,66,14,12,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,0,0,0,0,5,0,0,2,43,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,4,5,0,0,16,10,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0
4,12,0,0,0,0,0,0,0,0,0,11,0,1,1,12,27,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,0,0,0
36,0,0,8,0,0,0,0,0,0,0,5,0,0,0,20,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,8,5,0,0,0,0
11,23,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
7,33,0,0,0,0,0,0,0,0,0,9,0,2,6,20,8,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,0,0,1,0,0,0,0
0,12,0,9,0,0,0,0,0,0,0,5,0,0,4,6,12,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,21,0,0,2,0,31,0,0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,3,0,0,22,0,0,0,0
4,21,0,0,0,0,0,0,0,0,0,12,0,0,0,25,25,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
0,27,0,0,0,0,0,0,0,0,0,6,18,0,0,19,15,0,5,6,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,3,0,0,4,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,0,0
2,0,0,0,0,16,0,1,0,0,0,3,0,0,0,3,9,4,10,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
1,52,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0
6,3,0,2,0,0,0,0,0,0,0,7,0,1,0,0,8,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,4,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,9,0,2,0,2,11,9,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16,49,0,5,0,0,0,0,0,0,0,4,0,0,1,55,9,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,1,0,0,0
23,25,0,12,0,0,0,0,0,0,0,25,0,0,4,51,4,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,15,0,0,0,0
53,26,0,2,0,0,0,0,0,0,0,14,0,2,2,8,2,19,0,15,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
5,0,0,1,0,0,0,0,0,0,0,2,0,0,8,10,21,0,0,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0
5,20,0,0,0,0,0,0,0,0,0,8,0,0,0,3,8,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
1,15,0,0,0,0,0,0,0,0,0,4,1,0,0,4,9,19,16,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,24,0,7,0,0,0,0,0,0,0,4,10,0,0,9,1,12,1,8,1,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,0
11,15,0,0,0,0,0,0,0,0,0,8,0,0,1,27,29,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,21,1,0,0,0
7,66,0,0,0,0,0,0,0,0,0,9,0,0,5,9,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
9,18,0,1,0,0,0,0,0,0,0,6,0,0,2,5,30,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,3,1,0,0,0
11,29,0,9,0,0,0,0,0,0,0,2,1,0,3,48,6,1,18,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,3,0,0,0,4,0,2,0,0
12,4,5,4,0,0,0,0,0,0,0,9,0,0,6,4,17,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,7,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,37,0,0,0,0,0,0,0,0,0,38,18,1,6,0,14,0,10,67,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
11,0,0,2,0,0,0,0,0,0,0,11,2,0,1,13,15,6,0,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,0,0,10,16,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,10,16,0,3,41,12,0,5,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5,0,1,0,0,0,0,0,0,0,9,0,0,0,6,24,5,0,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,3,10,1,0,0,0
13,36,24,1,0,0,0,0,0,0,0,13,17,0,0,25,11,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
18,17,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,28,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,36,0,0,0,0,0,0,0,0,0,8,0,0,3,47,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6,38,0,0,0,0,0,0,0,0,0,0,0,0,4,45,8,11,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,45,0,0,0,0,0,0,0,0,0,1,0,0,4,22,4,10,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
14,20,0,0,0,0,0,0,0,0,0,2,0,0,0,7,13,0,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
4,0,0,2,0,0,0,0,0,0,0,2,0,0,1,21,3,0,25,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
10,8,0,2,0,0,0,0,0,0,0,8,0,0,1,3,9,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,3,0,0,1,6,12,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,1,0,0,9,0,0,0,0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,55,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,53,0,1,0,0,0,0,0,0,0,6,0,0,0,0,7,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,15,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,1,0,3,13,0,0,0,0
5,2,0,0,0,0,0,0,0,0,0,5,0,0,1,31,7,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
19,0,0,1,0,0,0,0,0,0,0,7,4,2,3,0,5,14,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
10,21,0,1,0,0,0,0,0,0,0,0,6,0,4,36,27,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25,1,1,0,4,26,0,0,0,0
17,4,0,0,0,0,0,0,0,0,0,1,14,1,0,40,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,9,0,0,0,0,0,0,0,0,0,20,0,0,5,9,4,2,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,17,0,2,0,11,0,0,1,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
8,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,11,1,1,6,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,3,0,0,0,0
2,18,0,0,0,0,0,0,0,0,0,1,11,0,3,62,10,12,0,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,4,2,0,0,0,8,0,0,0,0
48,32,0,3,0,0,0,0,0,0,0,14,0,0,0,0,3,27,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,1,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27,3,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0
25,39,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5,0,0,0,0
